window,start_row,stop_row,n_rows,novel_prevalence,known_macro_f1,known_macro_f1_all_initial_labels,known_balanced_accuracy,known_mcc,all_class_exact_macro_f1,novel_auprc,novel_auroc,known_success_rate,novel_safe_or_correct_rate,resilience_score,false_unknown_rate,novel_non_rejection_rate,coverage,selective_risk,ece,drift_triggered,drift_reason,mean_shift_score,predicted_unknown_rate,labels_queried,cumulative_labels_queried,update_performed,source_holdout_macro_f1,source_forgetting
100,50000,50500,500,0.0,0.31143673479800216,0.31143673479800216,0.34756550638903577,0.5052107587258275,0.31143673479800216,,,0.858,,0.31143673479800216,0.0,,1.0,0.142,0.5228417048639465,False,latched,0.25322349388218307,0.0,0,50,False,0.34501515434855534,0.0
101,50500,51000,500,0.0,0.39396576194800387,0.3283048016233366,0.45212486657714424,0.4985430246902532,0.3283048016233366,,,0.904,,0.39396576194800387,0.0,,1.0,0.096,0.5552205187913275,False,latched,0.18875517781910936,0.0,0,50,False,0.34501515434855534,0.0
102,51000,51500,500,0.0,0.3449176986717792,0.287431415559816,0.39821382007822687,0.48289550563478484,0.287431415559816,,,0.916,,0.3449176986717792,0.0,,1.0,0.084,0.5702410680851756,False,latched,0.10616832432731199,0.0,0,50,False,0.34501515434855534,0.0
103,51500,52000,500,0.0,0.2814555746541041,0.2814555746541041,0.3228722648479682,0.3881759519115739,0.2814555746541041,,,0.878,,0.2814555746541041,0.0,,1.0,0.122,0.5460953720476535,False,latched,0.1810425077941429,0.0,0,50,False,0.34501515434855534,0.0
104,52000,52500,500,0.0,0.28069496540448186,0.28069496540448186,0.3639328063241107,0.36844051052408644,0.28069496540448186,,,0.86,,0.28069496540448186,0.0,,1.0,0.14,0.5127204219466233,False,latched,0.19211923311961146,0.0,0,50,False,0.34501515434855534,0.0
105,52500,53000,500,0.0,0.2865889340145858,0.2865889340145858,0.40690527838033264,0.38389446174987074,0.2865889340145858,,,0.878,,0.2865889340145858,0.0,,1.0,0.122,0.5381543868831032,False,latched,0.15545842390460765,0.0,0,50,False,0.34501515434855534,0.0
106,53000,53500,500,0.0,0.22559948257741125,0.18799956881450938,0.3100883310088331,0.2962809521591313,0.22559948257741125,,,0.902,,0.22559948257741125,0.0,,1.0,0.098,0.5705908617126143,False,latched,0.12050418021863588,0.0,0,50,False,0.34501515434855534,0.0
107,53500,54000,500,0.0,0.2931372549019608,0.2931372549019608,0.408008658008658,0.4545478135830762,0.2931372549019608,,,0.914,,0.2931372549019608,0.0,,1.0,0.086,0.5729190890219842,False,latched,0.1353390002450972,0.0,0,50,False,0.34501515434855534,0.0
108,54000,54500,500,0.0,0.34785069003959557,0.2898755750329963,0.44323725055432367,0.5156925539582701,0.2898755750329963,,,0.904,,0.34785069003959557,0.0,,1.0,0.096,0.5663173100967701,False,latched,0.16136073579340904,0.0,0,50,False,0.34501515434855534,0.0
109,54500,55000,500,0.0,0.3177668603326498,0.3177668603326498,0.36322438700392984,0.5209050496856834,0.3177668603326498,,,0.886,,0.3177668603326498,0.0,,1.0,0.114,0.5279198254709353,False,latched,0.19121832559815358,0.0,0,50,False,0.34501515434855534,0.0
